year of prodaction,Vehicle Age,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,HWY (L/100 km),COMB (L/100 km),COMB (mpg),EMISSIONS
2008,14,BMW,650i COUPE,SUBCOMPACT,4.8,8,A6,Z,13.4,8.5,11.2,25,258
2008,14,BMW,650i COUPE,SUBCOMPACT,4.8,8,M6,Z,14,9.1,11.8,24,271
2008,14,BMW,750i,FULL-SIZE,4.8,8,A6,Z,13.8,8.6,11.5,25,264
2008,14,BMW,750Li,FULL-SIZE,4.8,8,A6,Z,13.8,8.6,11.5,25,264
2008,14,BMW,760Li,FULL-SIZE,6,12,A6,Z,15.9,9.6,13.1,22,301
2008,14,BMW,M COUPE,TWO-SEATER,3.2,6,M6,Z,14.5,9,12,24,276
2008,14,BMW,M ROADSTER,TWO-SEATER,3.2,6,M6,Z,14.5,9,12,24,276
2008,14,BMW,M3,COMPACT,4,8,M6,Z,15.3,9.7,12.8,22,294
2008,14,BMW,M3 COUPE,SUBCOMPACT,4,8,M6,Z,15.3,9.7,12.8,22,294
2008,14,BMW,M5,MID-SIZE,5,10,AM7,Z,18.4,11,15.1,19,347
2008,14,BMW,M5,MID-SIZE,5,10,M6,Z,19.9,11.9,16.3,17,375
2008,14,BMW,M6,SUBCOMPACT,5,10,AM7,Z,18.4,11,15.1,19,347
2008,14,BMW,M6,SUBCOMPACT,5,10,M6,Z,19.9,11.9,16.3,17,375
2008,14,BMW,M6 CABRIOLET,SUBCOMPACT,5,10,AM7,Z,18,10.8,14.8,19,340
2008,14,BMW,M6 CABRIOLET,SUBCOMPACT,5,10,M6,Z,20.3,11.7,16.4,17,377
2008,14,BMW,X3 3.0i,SUV,3,6,A6,Z,12.2,8.3,10.5,27,242
2008,14,BMW,X3 3.0i,SUV,3,6,M6,Z,12.8,8.4,10.8,26,248
2008,14,BMW,X3 3.0si,SUV,3,6,A6,Z,12.2,8.3,10.5,27,242
2008,14,BMW,X3 3.0si,SUV,3,6,M6,Z,12.8,8.4,10.8,26,248
2008,14,BMW,X5 3.0si,SUV,3,6,A6,Z,13.6,9.3,11.7,24,269
2008,14,BMW,X5 4.8i,SUV,4.8,8,A6,Z,15.6,10.2,13.2,21,304
2008,14,BMW,X6 XDRIVE 35i,SUV,3,6,A6,Z,14.4,10,12.4,23,285
2008,14,BMW,Z4 3.0si,TWO-SEATER,3,6,A6,Z,11.1,7,9.3,30,214
2008,14,BMW,Z4 3.0si,TWO-SEATER,3,6,M6,Z,11.2,7,9.3,30,214
2008,14,BUICK,ALLURE,MID-SIZE,3.6,6,A4,X,12.4,7.8,10.3,27,237
2008,14,BUICK,ALLURE,MID-SIZE,3.8,6,A4,X,12,7.2,9.8,29,225
2008,14,BUICK,ALLURE,MID-SIZE,5.3,8,A4,Z,12.9,8.1,10.8,26,248
2008,14,BUICK,ENCLAVE,SUV,3.6,6,A6,X,13,8.3,10.9,26,251
2008,14,BUICK,ENCLAVE AWD,SUV,3.6,6,A6,X,13.5,8.9,11.5,25,264
2008,14,BUICK,LUCERNE,FULL-SIZE,3.8,6,A4,X,12,7.2,9.8,29,225
2008,14,BUICK,LUCERNE,FULL-SIZE,4.6,8,A4,Z,13.8,8.7,11.5,25,264
2008,14,CADILLAC,CTS,MID-SIZE,3.6,6,AS6,X,11.8,7.5,9.9,29,228
2008,14,CADILLAC,CTS,MID-SIZE,3.6,6,M6,X,13.6,8.1,11.1,25,255
2008,14,CADILLAC,CTS #,MID-SIZE,3.6,6,AS6,X,12.2,7.5,10.1,28,232
2008,14,CADILLAC,CTS #,MID-SIZE,3.6,6,M6,X,14,8,11.3,25,260
2008,14,CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS6,X,12.3,8,10.4,27,239
2008,14,CADILLAC,CTS AWD #,MID-SIZE,3.6,6,AS6,X,12.5,7.5,10.3,27,237
2008,14,CADILLAC,DTS,FULL-SIZE,4.6,8,A4,Z,13.8,8.7,11.5,25,264
2008,14,CADILLAC,ESCALADE AWD,SUV,6.2,8,A6,Z,17.7,10.8,14.6,19,336
2008,14,CADILLAC,SRX,SUV,3.6,6,AS5,X,14.3,8.9,11.9,24,274
2008,14,CADILLAC,SRX,SUV,4.6,8,AS6,Z,15.8,9.8,13.1,22,301
2008,14,CADILLAC,SRX AWD,SUV,3.6,6,AS5,X,14.8,9.2,12.3,23,283
2008,14,CADILLAC,SRX AWD,SUV,4.6,8,AS6,Z,16,10,13.3,21,306
2008,14,CADILLAC,STS,MID-SIZE,4.4,8,AS6,Z,16.4,10.3,13.7,21,315
2008,14,CADILLAC,STS,MID-SIZE,4.6,8,AS6,Z,14.1,8.1,11.4,25,262
2008,14,CADILLAC,STS #,MID-SIZE,3.6,6,AS6,X,12.2,7.5,10.1,28,232
2008,14,CADILLAC,STS AWD,MID-SIZE,4.6,8,AS6,Z,15.4,9.3,12.7,22,292
2008,14,CADILLAC,STS AWD #,MID-SIZE,3.6,6,AS6,X,12.5,7.5,10.3,27,237
2008,14,CADILLAC,XLR,TWO-SEATER,4.4,8,AS6,Z,15.6,9.7,12.9,22,297
2008,14,CADILLAC,XLR,TWO-SEATER,4.6,8,AS6,Z,14.1,8.1,11.4,25,262
2008,14,CHEVROLET,AVALANCHE,PICKUP TRUCK - STANDARD,5.3,8,A4,X,14.7,9.8,12.5,23,288
2008,14,CHEVROLET,AVALANCHE,PICKUP TRUCK - STANDARD,6,8,A4,X,17,11.5,14.5,19,334
2008,14,CHEVROLET,AVALANCHE 4X4,PICKUP TRUCK - STANDARD,6,8,A4,X,17.3,11.8,14.8,19,340
2008,14,CHEVROLET,AVALANCHE 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,15.4,10.4,13.1,22,301
2008,14,CHEVROLET,AVALANCHE 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,19.9,13.8,17.2,16,275
2008,14,CHEVROLET,AVALANCHE FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,14.9,10,12.7,22,292
2008,14,CHEVROLET,AVALANCHE FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,19.6,13.4,16.9,17,270
2008,14,CHEVROLET,AVEO,COMPACT,1.6,4,A4,X,9,6.2,7.8,36,179
2008,14,CHEVROLET,AVEO,COMPACT,1.6,4,M5,X,8.7,5.8,7.4,38,170
2008,14,CHEVROLET,AVEO 5,SUBCOMPACT,1.6,4,A4,X,9,6.2,7.8,36,179
2008,14,CHEVROLET,AVEO 5,SUBCOMPACT,1.6,4,M5,X,8.7,5.8,7.4,38,170
2008,14,CHEVROLET,COBALT,SUBCOMPACT,2.2,4,A4,X,9.2,6.4,8,35,184
2008,14,CHEVROLET,COBALT,SUBCOMPACT,2.2,4,M5,X,9.2,5.9,7.7,37,177
2008,14,CHEVROLET,COBALT,SUBCOMPACT,2.4,4,A4,Z,9.4,6.4,8,35,184
2008,14,CHEVROLET,COBALT,SUBCOMPACT,2.4,4,M5,Z,9.3,6.2,7.9,36,182
2008,14,CHEVROLET,COBALT TURBO,SUBCOMPACT,2,4,M5,Z,9.3,6.6,8.1,35,186
2008,14,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.9,4,A4,X,11.5,8.4,10.1,28,232
2008,14,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.9,4,M5,X,12.4,8.3,10.6,27,244
2008,14,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.1,9.3,11.9,24,274
2008,14,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - SMALL,2.9,4,A4,X,12.2,9,10.7,26,246
2008,14,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - SMALL,2.9,4,M5,X,13.5,8.9,11.4,25,262
2008,14,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.4,9.6,12.2,23,281
2008,14,CHEVROLET,COLORADO CHASSIS CAB,PICKUP TRUCK - SMALL,3.7,5,A4,X,15.6,11.4,13.8,20,317
2008,14,CHEVROLET,COLORADO CHASSIS CAB 4X4,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.4,9.8,12.4,23,285
2008,14,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,2.9,4,A4,X,11.5,8.4,10.1,28,232
2008,14,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,2.9,4,M5,X,12.6,8.3,10.6,27,244
2008,14,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,3.7,5,A4,X,13.6,9.3,11.7,24,269
2008,14,CHEVROLET,COLORADO CREW CAB 4X4,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.4,9.8,12.4,23,285
2008,14,CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS6,Z,14.3,8.1,11.5,25,264
2008,14,CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,M6,Z,12.9,7.7,10.6,27,244
2008,14,CHEVROLET,CORVETTE,TWO-SEATER,7,8,M6,Z,14.2,8.2,11.5,25,264
2008,14,CHEVROLET,EQUINOX,SUV,3.4,5,A5,X,12.2,8.3,10.4,27,239
2008,14,CHEVROLET,EQUINOX,SUV,3.6,6,AS6,X,13,8.3,10.9,26,251
2008,14,CHEVROLET,EQUINOX AWD,SUV,3.4,5,A5,X,12.5,8.4,10.7,26,246
2008,14,CHEVROLET,EQUINOX AWD,SUV,3.6,6,AS6,X,13,8.3,10.9,26,251
2008,14,CHEVROLET,EXPRESS CARGO,VAN - CARGO,4.3,6,A4,X,14.1,10,12.3,23,283
2008,14,CHEVROLET,EXPRESS CARGO,VAN - CARGO,5.3,8,A4,X,15.5,11.4,13.6,21,313
2008,14,CHEVROLET,EXPRESS CARGO AWD,VAN - CARGO,5.3,8,A4,X,15.7,11.8,14,20,322
2008,14,CHEVROLET,EXPRESS CARGO AWD FFV,VAN - CARGO,5.3,8,A4,X,15.7,11.8,14,20,322
2008,14,CHEVROLET,EXPRESS CARGO AWD FFV,VAN - CARGO,5.3,8,A4,E,21.4,16.4,19.2,15,307
2008,14,CHEVROLET,EXPRESS CARGO CONV,VAN - CARGO,5.3,8,A4,X,16.3,11.9,14.3,20,329
2008,14,CHEVROLET,EXPRESS CARGO CONV AWD,VAN - CARGO,5.3,8,A4,X,16.8,12.5,14.8,19,340
2008,14,CHEVROLET,EXPRESS CARGO CONV AWD FFV,VAN - CARGO,5.3,8,A4,X,16.8,12.5,14.8,19,340
2008,14,CHEVROLET,EXPRESS CARGO CONV AWD FFV,VAN - CARGO,5.3,8,A4,E,22.9,17.4,20.4,14,326
2008,14,CHEVROLET,EXPRESS CARGO CONV FFV,VAN - CARGO,5.3,8,A4,X,16.3,11.9,14.3,20,329
2008,14,CHEVROLET,EXPRESS CARGO CONV FFV,VAN - CARGO,5.3,8,A4,E,22.3,16.5,19.7,14,315
2008,14,CHEVROLET,EXPRESS CARGO FFV,VAN - CARGO,5.3,8,A4,X,15.5,11.4,13.6,21,313
2008,14,CHEVROLET,EXPRESS CARGO FFV,VAN - CARGO,5.3,8,A4,E,21.1,15.8,18.7,15,299
2008,14,CHEVROLET,EXPRESS PASSENGER,VAN - PASSENGER,5.3,8,A4,X,16.3,11.9,14.3,20,329
2008,14,CHEVROLET,EXPRESS PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,X,16.8,12.5,14.8,19,340
2008,14,CHEVROLET,EXPRESS PASSENGER AWD FFV,VAN - PASSENGER,5.3,8,A4,X,16.8,12.5,14.8,19,340
2008,14,CHEVROLET,EXPRESS PASSENGER AWD FFV,VAN - PASSENGER,5.3,8,A4,E,22.9,17.4,20.4,14,326
2008,14,CHEVROLET,EXPRESS PASSENGER FFV,VAN - PASSENGER,5.3,8,A4,X,16.3,11.9,14.3,20,329
2008,14,CHEVROLET,EXPRESS PASSENGER FFV,VAN - PASSENGER,5.3,8,A4,E,22.3,16.5,19.7,14,315
2008,14,CHEVROLET,HHR,SUV,2.2,4,A4,X,9.5,6.6,8.2,34,189
2008,14,CHEVROLET,HHR,SUV,2.2,4,M5,X,10.3,6.6,8.6,33,198
2008,14,CHEVROLET,HHR,SUV,2.4,4,A4,Z,9.6,7,8.4,34,193
2008,14,CHEVROLET,HHR,SUV,2.4,4,M5,Z,10.3,6.9,8.8,32,202
2008,14,CHEVROLET,HHR PANEL,SUV,2.2,4,A4,X,9.5,6.6,8.2,34,189
2008,14,CHEVROLET,HHR PANEL,SUV,2.2,4,M5,X,10.3,6.6,8.6,33,198
2008,14,CHEVROLET,HHR PANEL,SUV,2.4,4,A4,Z,9.6,7,8.4,34,193
2008,14,CHEVROLET,HHR PANEL,SUV,2.4,4,M5,Z,10.3,6.9,8.8,32,202
2008,14,CHEVROLET,HHR TURBO,SUV,2,4,A4,Z,10.9,6.9,9.1,31,209
2008,14,CHEVROLET,HHR TURBO,SUV,2,4,M5,Z,9.8,6.8,8.5,33,196
2008,14,CHEVROLET,IMPALA,FULL-SIZE,3.5,6,A4,X,11.5,7.2,9.6,29,221
2008,14,CHEVROLET,IMPALA,FULL-SIZE,5.3,8,A4,Z,12.9,8.1,10.8,26,248
2008,14,CHEVROLET,IMPALA FFV,FULL-SIZE,3.5,6,A4,X,11.3,7,9.4,30,216
2008,14,CHEVROLET,IMPALA FFV,FULL-SIZE,3.5,6,A4,E,14.8,9.2,12.3,23,197
2008,14,CHEVROLET,IMPALA FFV,FULL-SIZE,3.9,6,A4,X,11.5,7.2,9.5,30,218
2008,14,CHEVROLET,IMPALA FFV,FULL-SIZE,3.9,6,A4,E,15.7,9.7,13,22,208
2008,14,CHEVROLET,MALIBU,MID-SIZE,2.4,4,A4,X,9.6,6.5,8.2,34,189
2008,14,CHEVROLET,MALIBU,MID-SIZE,2.4,4,AS6,X,9.5,6.1,8,35,184
2008,14,CHEVROLET,MALIBU,MID-SIZE,3.5,6,A4,X,11.5,7.2,9.6,29,221
2008,14,CHEVROLET,MALIBU,MID-SIZE,3.6,6,AS6,X,12.2,7.8,10.2,28,235
2008,14,CHEVROLET,MALIBU HYBRID,MID-SIZE,2.4,4,A4,X,8.5,6.2,7.5,38,172
2008,14,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A4,X,14.1,10,12.2,23,281
2008,14,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,A4,X,15,10.7,13.1,22,301
2008,14,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A4,X,14.3,9.8,12.3,23,283
2008,14,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6,8,A4,X,16.5,11.4,14.2,20,327
2008,14,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,14.9,11.2,13.3,21,306
2008,14,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,15.2,11,13.3,21,306
2008,14,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,14.9,10.5,12.9,22,297
2008,14,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,6,8,A4,X,16.6,11.7,14.4,20,331
2008,14,CHEVROLET,SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,15.1,10.6,13,22,299
2008,14,CHEVROLET,SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,19.5,14.2,17.2,16,275
2008,14,CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,14.3,10,12.4,23,285
2008,14,CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,18.8,13.4,16.4,17,262
2008,14,CHEVROLET,SUBURBAN,SUV,5.3,8,A4,X,14.7,9.8,12.5,23,288
2008,14,CHEVROLET,SUBURBAN,SUV,6,8,A4,X,17,11.5,14.5,19,334
2008,14,CHEVROLET,SUBURBAN 4X4,SUV,6,8,A4,X,17.3,11.8,14.8,19,340
2008,14,CHEVROLET,SUBURBAN 4X4 FFV,SUV,5.3,8,A4,X,15.4,10.4,13.1,22,301
2008,14,CHEVROLET,SUBURBAN 4X4 FFV,SUV,5.3,8,A4,E,19.9,13.8,17.2,16,275
2008,14,CHEVROLET,SUBURBAN FFV,SUV,5.3,8,A4,X,14.9,10,12.7,22,292
2008,14,CHEVROLET,SUBURBAN FFV,SUV,5.3,8,A4,E,19.6,13.4,16.9,17,270
2008,14,CHEVROLET,TAHOE,SUV,5.3,8,A4,X,14.7,9.8,12.5,23,288
2008,14,CHEVROLET,TAHOE,SUV,6.2,8,A6,Z,17.5,10.6,14.4,20,331
2008,14,CHEVROLET,TAHOE 4X4 FFV,SUV,5.3,8,A4,X,15.4,10.4,13.1,22,301
2008,14,CHEVROLET,TAHOE 4X4 FFV,SUV,5.3,8,A4,E,19.9,13.8,17.2,16,275
2008,14,CHEVROLET,TAHOE FFV,SUV,5.3,8,A4,X,14.9,10,12.7,22,292
2008,14,CHEVROLET,TAHOE FFV,SUV,5.3,8,A4,E,19.6,13.4,16.9,17,270
2008,14,CHEVROLET,TAHOE HYBRID,SUV,6,8,AV,X,9.8,9.2,9.5,30,218
2008,14,CHEVROLET,TAHOE HYBRID 4X4,SUV,6,8,AV,X,10.5,9.8,10.2,28,235
2008,14,CHEVROLET,TRAILBLAZER,SUV,5.3,8,A4,X,14.8,9.8,12.5,23,288
2008,14,CHEVROLET,TRAILBLAZER,SUV,6,8,A4,Z,17.5,12.3,15.2,19,350
2008,14,CHEVROLET,TRAILBLAZER 4X4,SUV,4.2,6,A4,X,15.3,10.1,13,22,299
2008,14,CHEVROLET,TRAILBLAZER 4X4,SUV,5.3,8,A4,X,14.7,10.5,12.8,22,294
2008,14,CHEVROLET,TRAILBLAZER AWD,SUV,6,8,A4,Z,18.1,12.9,15.8,18,363
2008,14,CHEVROLET,UPLANDER,MINIVAN,3.9,6,A4,X,13.1,8.5,11.1,25,255
2008,14,CHEVROLET,UPLANDER FFV,MINIVAN,3.9,6,A4,X,13.1,8.5,11.1,25,255
2008,14,CHEVROLET,UPLANDER FFV,MINIVAN,3.9,6,A4,E,17.8,11.5,14.9,19,238
2008,14,CHRYSLER,300,FULL-SIZE,3.5,6,A4,X,12.2,8.1,10.3,27,237
2008,14,CHRYSLER,300 AWD,FULL-SIZE,3.5,6,AS5,X,13.9,9,11.7,24,269
2008,14,CHRYSLER,300C (MDS),FULL-SIZE,5.7,8,AS5,X,13.6,8.6,11.4,25,262
2008,14,CHRYSLER,300C AWD (MDS),FULL-SIZE,5.7,8,AS5,X,13.6,9,11.6,24,267
2008,14,CHRYSLER,300C SRT8,FULL-SIZE,6.1,8,AS5,Z,16.5,10.9,14,20,322
2008,14,CHRYSLER,ASPEN 4X4 (MDS),SUV,5.7,8,A5,X,16.4,11,14,20,322
2008,14,CHRYSLER,CROSSFIRE,TWO-SEATER,3.2,6,AS5,Z,11.2,7.8,9.7,29,223
2008,14,CHRYSLER,CROSSFIRE,TWO-SEATER,3.2,6,M6,Z,13.9,8.5,11.5,25,264
2008,14,CHRYSLER,CROSSFIRE ROADSTER,TWO-SEATER,3.2,6,AS5,Z,11.2,7.8,9.7,29,223
2008,14,CHRYSLER,CROSSFIRE ROADSTER,TWO-SEATER,3.2,6,M6,Z,13.9,8.5,11.5,25,264
2008,14,CHRYSLER,PACIFICA,SUV,3.8,6,AS4,X,13.8,9.1,11.7,24,269
2008,14,CHRYSLER,PACIFICA,SUV,4,6,AS6,X,14.4,8.8,11.9,24,274
2008,14,CHRYSLER,PACIFICA AWD,SUV,4,6,AS6,X,14.9,9.1,12.3,23,283
2008,14,CHRYSLER,PT CRUISER,SUV,2.4,4,A4,X,11,8.1,9.7,29,223
2008,14,CHRYSLER,PT CRUISER,SUV,2.4,4,M5,X,9.8,7.5,8.8,32,202
2008,14,CHRYSLER,PT CRUISER CONVERTIBLE,COMPACT,2.4,4,A4,X,11,8.1,9.7,29,223
2008,14,CHRYSLER,PT CRUISER CONVERTIBLE,COMPACT,2.4,4,M5,X,9.8,7.5,8.8,32,202
2008,14,CHRYSLER,PT TURBO,SUV,2.4,4,A4,X,11.4,8.1,9.9,29,228
2008,14,CHRYSLER,PT TURBO CONVERTIBLE,COMPACT,2.4,4,A4,X,11.4,8.1,9.9,29,228
2008,14,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.4,4,A4,X,10.3,6.9,8.8,32,202
2008,14,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,3.5,6,AS6,X,12.9,7.7,10.6,27,244
2008,14,CHRYSLER,SEBRING CONVERTIBLE FFV,COMPACT,2.7,6,A4,X,11.5,7.8,9.8,29,225
2008,14,CHRYSLER,SEBRING CONVERTIBLE FFV,COMPACT,2.7,6,A4,E,16.4,10.4,13.7,21,219
2008,14,CHRYSLER,SEBRING SEDAN,MID-SIZE,2.4,4,A4,X,9.7,6.6,8.3,34,191
2008,14,CHRYSLER,SEBRING SEDAN,MID-SIZE,3.5,6,AS6,X,12.9,7.7,10.6,27,244
2008,14,CHRYSLER,SEBRING SEDAN AWD,MID-SIZE,3.5,6,AS6,X,13.8,8.4,11.4,25,262
2008,14,CHRYSLER,SEBRING SEDAN FFV,MID-SIZE,2.7,6,A4,X,10.8,7.2,9.2,31,212
2008,14,CHRYSLER,SEBRING SEDAN FFV,MID-SIZE,2.7,6,A4,E,15.1,9.7,12.7,22,203
2008,14,CHRYSLER,TOWN & COUNTRY,MINIVAN,3.8,6,A6,X,13.3,8.7,11.2,25,258
2008,14,CHRYSLER,TOWN & COUNTRY,MINIVAN,4,6,A6,X,13.3,8.7,11.2,25,258
2008,14,DODGE,AVENGER,MID-SIZE,2.4,4,A4,X,9.7,6.6,8.3,34,191
2008,14,DODGE,AVENGER,MID-SIZE,3.5,6,AS6,X,12.9,7.7,10.6,27,244
2008,14,DODGE,AVENGER AWD,MID-SIZE,3.5,6,AS6,X,13.8,8.4,11.4,25,262
2008,14,DODGE,AVENGER FFV,MID-SIZE,2.7,6,A4,X,10.8,7.2,9.2,31,212
2008,14,DODGE,AVENGER FFV,MID-SIZE,2.7,6,A4,E,15.5,10,13,22,208
2008,14,DODGE,CALIBER,MID-SIZE,1.8,4,M5,X,8.5,6.8,7.7,37,177
2008,14,DODGE,CALIBER,MID-SIZE,2,4,AV,X,9,7.3,8.3,34,191
2008,14,DODGE,CALIBER,MID-SIZE,2.4,4,AV,X,9.6,7.8,8.8,32,202
2008,14,DODGE,CALIBER,MID-SIZE,2.4,4,M5,X,8.8,6.9,8,35,184
2008,14,DODGE,CALIBER AWD,MID-SIZE,2.4,4,AV,X,10,8.3,9.2,31,212
2008,14,DODGE,CALIBER SRT4 #,MID-SIZE,2.4,4,M6,X,10.9,7.4,9.3,30,214
2008,14,DODGE,CHARGER,FULL-SIZE,2.7,6,A4,X,11.3,7.7,9.7,29,223
2008,14,DODGE,CHARGER,FULL-SIZE,3.5,6,A4,X,12.2,8.1,10.3,27,237
2008,14,DODGE,CHARGER,FULL-SIZE,3.5,6,AS5,X,12.5,8.1,10.5,27,242
2008,14,DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,AS5,X,13.6,8.6,11.4,25,262
2008,14,DODGE,CHARGER AWD,FULL-SIZE,3.5,6,AS5,X,13.9,9,11.7,24,269
2008,14,DODGE,CHARGER AWD (MDS),FULL-SIZE,5.7,8,AS5,X,13.6,9,11.6,24,267
2008,14,DODGE,CHARGER SRT8,FULL-SIZE,6.1,8,AS5,Z,16.5,10.9,14,20,322
2008,14,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.7,6,A4,X,14.4,9.8,12.4,23,285
2008,14,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.7,6,M6,X,13.4,9.8,11.8,24,271
2008,14,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.7,6,A4,X,15.6,11.3,13.7,21,315
2008,14,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.7,6,M6,X,14.5,10.6,12.8,22,294
2008,14,DODGE,DAKOTA 4X4 FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,X,15.6,10.8,13.5,21,310
2008,14,DODGE,DAKOTA 4X4 FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,E,21.1,14.8,18.3,15,293
2008,14,DODGE,DAKOTA FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,X,15.3,10.8,13.3,21,306
2008,14,DODGE,DAKOTA FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,E,21.1,14.8,18.3,15,293
2008,14,DODGE,DURANGO 4X4 (MDS),SUV,5.7,8,A5,X,16.4,11,14,20,322
2008,14,DODGE,DURANGO 4X4 FFV,SUV,4.7,8,A5,X,15.6,10.7,13.4,21,308
2008,14,DODGE,DURANGO 4X4 FFV,SUV,4.7,8,A5,E,21.1,14.8,18.3,15,293
2008,14,DODGE,GRAND CARAVAN,MINIVAN,3.8,6,A6,X,13.3,8.7,11.2,25,258
2008,14,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6,A4,X,12.6,8.4,10.7,26,246
2008,14,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6,A4,E,17.9,11.6,15.1,19,242
2008,14,DODGE,GRAND CARAVAN FFV C/V,MINIVAN,3.3,6,A4,X,12,8.2,10.3,27,237
2008,14,DODGE,GRAND CARAVAN FFV C/V,MINIVAN,3.3,6,A4,E,17.1,11.3,14.5,19,232
2008,14,DODGE,MAGNUM,SUV,2.7,6,A4,X,11.3,7.7,9.7,29,223
2008,14,DODGE,MAGNUM,SUV,3.5,6,A4,X,12.2,8.1,10.3,27,237
2008,14,DODGE,MAGNUM,SUV,3.5,6,AS5,X,12.5,8.1,10.5,27,242
2008,14,DODGE,MAGNUM (MDS),SUV,5.7,8,AS5,X,13.6,8.6,11.4,25,262
2008,14,DODGE,MAGNUM AWD,SUV,3.5,6,AS5,X,13.9,9,11.7,24,269
2008,14,DODGE,MAGNUM AWD (MDS),SUV,5.7,8,AS5,X,13.6,9,11.6,24,267
2008,14,DODGE,MAGNUM SRT8,SUV,6.1,8,AS5,Z,16.5,10.9,14,20,322
2008,14,DODGE,NITRO,SUV,3.7,6,A4,X,13.2,9.1,11.3,25,260
2008,14,DODGE,NITRO,SUV,3.7,6,M6,X,12.8,8.9,11,26,253
2008,14,DODGE,NITRO,SUV,4,6,A5,X,13.1,9.5,11.5,25,264
2008,14,DODGE,NITRO 4X4,SUV,3.7,6,A4,X,14,9.7,12.1,23,278
2008,14,DODGE,NITRO 4X4,SUV,3.7,6,M6,X,13.4,9.2,11.5,25,264
2008,14,DODGE,NITRO 4X4,SUV,4,6,A5,X,13.6,10,12,24,276
2008,14,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.7,6,A4,X,14.8,10.3,12.7,22,292
2008,14,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.7,6,M6,X,13.5,10.3,12.1,23,278
2008,14,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,4.7,8,M6,X,17,11.6,14.5,19,334
2008,14,DODGE,RAM 1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A5,X,16.1,10.9,13.8,20,317
2008,14,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,4.7,8,M6,X,17.1,12.4,15,19,345
2008,14,DODGE,RAM 1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A5,X,16.9,11.8,14.6,19,336
2008,14,DODGE,RAM 1500 4X4 FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,X,16.2,11.9,14.3,20,329
